"CITY","SECTOR_ID","SECTOR_NAME","ENODEBID","ENODEB_NAME","EARFCN","PCI","PSS","SSS","TAC","VENDOR","LONGITUDE","LATITUDE","STYLE","AZIMUTH","HEIGHT","ELECTTILT","MECHTILT","TOTLETILT"
"sanxia","15305-129","A池龙王庄-HLHF-2","15305","A池龙王庄-HLHF","38400","189","0","63","18833","华为","112.611","33.7432","宏站","120","33","3","1","4"
"sanxia","15305-130","A池龙王庄-HLHF-3","15305","A池龙王庄-HLHF","38400","190","1","63","18833","华为","112.611","33.7432","宏站","270","33","3","1","4"
"sanxia","15306-128","A池吕家-HLHF-1","15306","A池吕家-HLHF","38400","269","2","90","14531","华为","112.673","33.78","宏站","55","33","3","1","4"
"sanxia","15306-129","A池吕家-HLHF-2","15306","A池吕家-HLHF","38400","268","1","89","14531","华为","112.673","33.78","宏站","180","33","3","2","5"
"sanxia","15306-130","A池吕家-HLHF-3","15306","A池吕家-HLHF","38400","267","0","89","14531","华为","112.673","33.78","宏站","295","33","3","0","3"
"sanxia","15307-128","A池马沟-HLHF-1","15307","A池马沟-HLHF","38400","455","2","152","14467","华为","112.917","33.6716","宏站","0","38","3","0","3"
"sanxia","15307-129","A池马沟-HLHF-2","15307","A池马沟-HLHF","38400","453","0","151","14467","华为","112.917","33.6716","宏站","120","38","3","2","5"
"sanxia","15307-130","A池马沟-HLHF-3","15307","A池马沟-HLHF","38400","454","1","151","14467","华为","112.917","33.6716","宏站","240","38","3","1","4"
"sanxia","15308-128","A池马跑泉-HLHF-1","15308","A池马跑泉-HLHF","38400","468","0","156","14339","华为","112.912","33.8837","宏站","0","38","3","3","6"
"sanxia","15308-129","A池马跑泉-HLHF-2","15308","A池马跑泉-HLHF","38400","470","2","157","14339","华为","112.912","33.8837","宏站","140","38","3","3","6"
"sanxia","15308-130","A池马跑泉-HLHF-3","15308","A池马跑泉-HLHF","38400","469","1","156","14339","华为","112.912","33.8837","宏站","270","38","3","3","6"
"sanxia","15309-128","A池玫瑰园-HLHF-1","15309","A池玫瑰园-HLHF","38400","477","0","159","14339","华为","112.847","34.0595","宏站","20","43","3","3","6"
"sanxia","15309-129","A池玫瑰园-HLHF-2","15309","A池玫瑰园-HLHF","38400","479","2","160","14339","华为","112.847","34.0595","宏站","150","43","3","5","8"
"sanxia","15309-130","A池玫瑰园-HLHF-3","15309","A池玫瑰园-HLHF","38400","478","1","159","14339","华为","112.847","34.0595","宏站","250","43","3","2","5"
"sanxia","15310-128","A池孟东矿-HLHF-1","15310","A池孟东矿-HLHF","38400","243","0","81","14563","华为","112.787","33.7369","宏站","30","15","3","0","3"
"sanxia","15310-129","A池孟东矿-HLHF-2","15310","A池孟东矿-HLHF","38400","244","1","81","14563","华为","112.787","33.7369","宏站","160","15","3","0","3"
"sanxia","15310-130","A池孟东矿-HLHF-3","15310","A池孟东矿-HLHF","38400","245","2","82","14563","华为","112.787","33.7369","宏站","270","15","3","0","3"
"sanxia","15311-128","A池庙东洼-HLHF-1","15311","A池庙东洼-HLHF","38400","398","2","133","14563","华为","112.827","33.6991","宏站","30","33","3","0","3"
"sanxia","15311-129","A池庙东洼-HLHF-2","15311","A池庙东洼-HLHF","38400","396","0","132","14563","华为","112.827","33.6991","宏站","180","33","3","2","5"
"sanxia","15311-130","A池庙东洼-HLHF-3","15311","A池庙东洼-HLHF","38400","397","1","132","14563","华为","112.827","33.6991","宏站","290","33","3","1","4"
"sanxia","15312-128","A池南洼-HLHF-1","15312","A池南洼-HLHF","38400","223","1","74","14339","华为","112.9","34.0158","宏站","0","38","3","0","3"
"sanxia","15312-129","A池南洼-HLHF-2","15312","A池南洼-HLHF","38400","222","0","74","14339","华为","112.9","34.0158","宏站","100","38","3","0","3"
"sanxia","15312-130","A池南洼-HLHF-3","15312","A池南洼-HLHF","38400","224","2","75","14339","华为","112.9","34.0158","宏站","220","38","3","0","3"
"sanxia","15313-128","A池南庄-HLHF-1","15313","A池南庄-HLHF","38400","102","0","34","14531","华为","112.718","33.8038","宏站","0","33","3","0","3"
"sanxia","15313-129","A池南庄-HLHF-2","15313","A池南庄-HLHF","38400","103","1","34","14531","华为","112.718","33.8038","宏站","120","33","3","1","4"
"sanxia","15313-130","A池南庄-HLHF-3","15313","A池南庄-HLHF","38400","104","2","35","14531","华为","112.718","33.8038","宏站","240","33","3","1","4"
"sanxia","15314-128","A池牛王岭-HLHF-1","15314","A池牛王岭-HLHF","38400","192","0","64","18833","华为","112.651","33.6972","宏站","0","33","3","1","4"
"sanxia","15314-129","A池牛王岭-HLHF-2","15314","A池牛王岭-HLHF","38400","194","2","65","18833","华为","112.651","33.6972","宏站","120","33","3","1","4"
"sanxia","15314-130","A池牛王岭-HLHF-3","15314","A池牛王岭-HLHF","38400","193","1","64","18833","华为","112.651","33.6972","宏站","240","33","3","1","4"
"sanxia","15315-128","A池坡头-HLHF-1","15315","A池坡头-HLHF","38400","53","2","18","14339","华为","112.732","33.8672","宏站","50","33","3","0","3"
"sanxia","15315-129","A池坡头-HLHF-2","15315","A池坡头-HLHF","38400","51","0","17","14339","华为","112.732","33.8672","宏站","200","33","3","0","3"
"sanxia","15315-130","A池坡头-HLHF-3","15315","A池坡头-HLHF","38400","52","1","17","14339","华为","112.732","33.8672","宏站","320","33","3","0","3"
"sanxia","15316-128","A池坡头乡红石峡-HLHF-1","15316","A池坡头乡红石峡-HLHF","38400","325","1","108","14339","华为","112.728","33.895","宏站","40","10","3","0","3"
"sanxia","15316-129","A池坡头乡红石峡-HLHF-2","15316","A池坡头乡红石峡-HLHF","38400","326","2","109","14339","华为","112.728","33.895","宏站","270","10","3","0","3"
"sanxia","15317-128","A池青山-HLHF-1","15317","A池青山-HLHF","38400","406","1","135","14339","华为","112.827","34.0211","宏站","10","16","3","1","4"
"sanxia","15317-129","A池青山-HLHF-2","15317","A池青山-HLHF","38400","405","0","135","14339","华为","112.827","34.0211","宏站","80","16","3","1","4"
"sanxia","15317-130","A池青山-HLHF-3","15317","A池青山-HLHF","38400","407","2","136","14339","华为","112.827","34.0211","宏站","240","16","3","1","4"
"sanxia","15318-128","A池茹家沟-HLHF-1","15318","A池茹家沟-HLHF","38400","456","0","152","14563","华为","112.825","33.6585","宏站","340","33","3","1","4"
"sanxia","15318-129","A池茹家沟-HLHF-2","15318","A池茹家沟-HLHF","38400","458","2","153","14563","华为","112.825","33.6585","宏站","100","33","3","2","5"
"sanxia","15318-130","A池茹家沟-HLHF-3","15318","A池茹家沟-HLHF","38400","457","1","152","14563","华为","112.825","33.6585","宏站","240","33","3","0","3"
"sanxia","15319-128","A池芮沟-HLHF-1","15319","A池芮沟-HLHF","38400","124","1","41","14467","华为","112.919","33.6266","宏站","40","33","3","1","4"
"sanxia","15319-129","A池芮沟-HLHF-2","15319","A池芮沟-HLHF","38400","123","0","41","14467","华为","112.919","33.6266","宏站","120","33","3","1","4"
"sanxia","15319-130","A池芮沟-HLHF-3","15319","A池芮沟-HLHF","38400","125","2","42","14467","华为","112.919","33.6266","宏站","300","33","3","1","4"
"sanxia","15320-128","A池塞地岭-HLHF-1","15320","A池塞地岭-HLHF","38400","330","0","110","14339","华为","112.801","33.9501","宏站","30","38","3","8","11"
"sanxia","15320-129","A池塞地岭-HLHF-2","15320","A池塞地岭-HLHF","38400","331","1","110","14339","华为","112.801","33.9501","宏站","150","38","3","5","8"
"sanxia","15320-130","A池塞地岭-HLHF-3","15320","A池塞地岭-HLHF","38400","332","2","111","14339","华为","112.801","33.9501","宏站","260","38","3","5","8"
"sanxia","15321-128","A池山底-HLHF-1","15321","A池山底-HLHF","38400","257","2","86","14339","华为","112.941","34.0578","宏站","20","33","3","0","3"
"sanxia","15321-129","A池山底-HLHF-2","15321","A池山底-HLHF","38400","255","0","85","14339","华为","112.941","34.0578","宏站","110","33","3","1","4"
"sanxia","15321-130","A池山底-HLHF-3","15321","A池山底-HLHF","38400","256","1","85","14339","华为","112.941","34.0578","宏站","270","33","3","1","4"
"sanxia","15322-128","A池山韭沟-HLHF-1","15322","A池山韭沟-HLHF","38400","335","2","112","14563","华为","112.818","33.7217","宏站","150","33","3","2","5"
"sanxia","15322-129","A池山韭沟-HLHF-2","15322","A池山韭沟-HLHF","38400","333","0","111","14563","华为","112.818","33.7217","宏站","280","33","3","1","4"
"sanxia","15322-130","A池山韭沟-HLHF-3","15322","A池山韭沟-HLHF","38400","334","1","111","14563","华为","112.818","33.7217","宏站","340","33","3","4","7"
"sanxia","15323-128","A池上涧-HLHF-1","15323","A池上涧-HLHF","38400","300","0","100","14339","华为","112.85","33.998","宏站","0","38","3","1","4"
"sanxia","15323-129","A池上涧-HLHF-2","15323","A池上涧-HLHF","38400","302","2","101","14339","华为","112.85","33.998","宏站","220","38","3","2","5"
"sanxia","15324-128","A池韶山-HLHF-1","15324","A池韶山-HLHF","38400","176","2","59","14339","华为","112.799","33.8894","宏站","100","15","3","1","4"
"sanxia","15324-129","A池韶山-HLHF-2","15324","A池韶山-HLHF","38400","174","0","58","14339","华为","112.799","33.8894","宏站","180","15","3","1","4"
"sanxia","15324-130","A池韶山-HLHF-3","15324","A池韶山-HLHF","38400","175","1","58","14339","华为","112.799","33.8894","宏站","270","15","3","1","4"
"sanxia","15325-128","A池绍星村-HLHF-1","15325","A池绍星村-HLHF","38400","288","0","96","18833","华为","112.698","33.7465","宏站","290","14","3","1","4"
"sanxia","15325-129","A池绍星村-HLHF-2","15325","A池绍星村-HLHF","38400","290","2","97","18833","华为","112.698","33.7465","宏站","210","14","3","3","6"
"sanxia","15326-128","A池石板沟-HLHF-1","15326","A池石板沟-HLHF","38400","242","2","81","14339","华为","112.685","33.8248","宏站","10","33","3","3","6"
"sanxia","15326-129","A池石板沟-HLHF-2","15326","A池石板沟-HLHF","38400","240","0","80","14339","华为","112.685","33.8248","宏站","140","33","3","3","6"
"sanxia","15326-130","A池石板沟-HLHF-3","15326","A池石板沟-HLHF","38400","241","1","80","14339","华为","112.685","33.8248","宏站","270","33","3","3","6"
"sanxia","15327-128","A池四龙庙-HLHF-1","15327","A池四龙庙-HLHF","38400","426","0","142","14339","华为","112.88","33.9632","宏站","30","43","3","2","5"
"sanxia","15327-129","A池四龙庙-HLHF-2","15327","A池四龙庙-HLHF","38400","427","1","142","14339","华为","112.88","33.9632","宏站","210","43","3","6","9"
"sanxia","15327-130","A池四龙庙-HLHF-3","15327","A池四龙庙-HLHF","38400","428","2","143","14339","华为","112.88","33.9632","宏站","310","43","3","2","5"
"sanxia","15328-128","A池台口-HLHF-1","15328","A池台口-HLHF","38400","377","2","126","14339","华为","112.867","33.8518","宏站","0","23","3","1","4"
"sanxia","15328-130","A池台口-HLHF-3","15328","A池台口-HLHF","38400","375","0","125","14339","华为","112.867","33.8518","宏站","240","23","3","1","4"
"sanxia","15329-128","A池陶村-HLHF-1","15329","A池陶村-HLHF","38400","377","2","126","14467","华为","112.967","33.6788","宏站","20","33","3","3","6"
"sanxia","15329-129","A池陶村-HLHF-2","15329","A池陶村-HLHF","38400","375","0","125","14467","华为","112.967","33.6788","宏站","170","33","3","5","8"
"sanxia","15329-130","A池陶村-HLHF-3","15329","A池陶村-HLHF","38400","376","1","125","14467","华为","112.967","33.6788","宏站","240","33","3","5","8"
"sanxia","15330-128","A池土岭-HLHF-1","15330","A池土岭-HLHF","38400","401","2","134","14339","华为","112.781","33.9058","宏站","340","43","3","3","6"
"sanxia","15330-129","A池土岭-HLHF-2","15330","A池土岭-HLHF","38400","400","1","133","14339","华为","112.781","33.9058","宏站","70","43","3","1","4"
"sanxia","15330-130","A池土岭-HLHF-3","15330","A池土岭-HLHF","38400","399","0","133","14339","华为","112.781","33.9058","宏站","190","43","3","1","4"
"sanxia","15331-128","A池汪坟-HLHF-1","15331","A池汪坟-HLHF","38400","287","2","96","14339","华为","112.678","33.8714","宏站","90","23","3","1","4"
"sanxia","15331-129","A池汪坟-HLHF-2","15331","A池汪坟-HLHF","38400","285","0","95","14339","华为","112.678","33.8714","宏站","210","23","3","1","4"
"sanxia","15331-130","A池汪坟-HLHF-3","15331","A池汪坟-HLHF","38400","286","1","95","14339","华为","112.678","33.8714","宏站","300","23","3","1","4"
"sanxia","15332-128","A池西安头-HLHF-1","15332","A池西安头-HLHF","38400","409","1","136","18833","华为","112.686","33.7027","宏站","0","33","3","1","4"
"sanxia","15332-129","A池西安头-HLHF-2","15332","A池西安头-HLHF","38400","410","2","137","18833","华为","112.686","33.7027","宏站","120","33","3","2","5"
"sanxia","15332-130","A池西安头-HLHF-3","15332","A池西安头-HLHF","38400","408","0","136","18833","华为","112.686","33.7027","宏站","240","33","3","0","3"
"sanxia","15333-128","A池西贯吊-HLHF-1","15333","A池西贯吊-HLHF","38400","423","0","141","14339","华为","112.707","33.8523","宏站","0","43","3","0","3"
"sanxia","15333-129","A池西贯吊-HLHF-2","15333","A池西贯吊-HLHF","38400","425","2","142","14339","华为","112.707","33.8523","宏站","140","43","3","2","5"
"sanxia","15333-130","A池西贯吊-HLHF-3","15333","A池西贯吊-HLHF","38400","424","1","141","14339","华为","112.707","33.8523","宏站","240","43","3","1","4"
"sanxia","15334-128","A池西红花窝-HLHF-1","15334","A池西红花窝-HLHF","38400","316","1","105","14339","华为","112.953","33.8322","宏站","40","23","3","0","3"
"sanxia","15334-129","A池西红花窝-HLHF-2","15334","A池西红花窝-HLHF","38400","317","2","106","14339","华为","112.953","33.8322","宏站","170","23","3","2","5"
"sanxia","15334-130","A池西红花窝-HLHF-3","15334","A池西红花窝-HLHF","38400","315","0","105","14339","华为","112.953","33.8322","宏站","280","23","3","0","3"
"sanxia","15335-128","A池西曲-HLHF-1","15335","A池西曲-HLHF","38400","370","1","123","18833","华为","112.697","33.7332","宏站","10","33","3","0","3"
"sanxia","15335-129","A池西曲-HLHF-2","15335","A池西曲-HLHF","38400","371","2","124","18833","华为","112.697","33.7332","宏站","90","33","3","0","3"
"sanxia","15335-130","A池西曲-HLHF-3","15335","A池西曲-HLHF","38400","369","0","123","18833","华为","112.697","33.7332","宏站","300","33","3","1","4"
"sanxia","15336-128","A池西天坛-HLHF-1","15336","A池西天坛-HLHF","38400","307","1","102","14339","华为","112.791","33.8311","宏站","60","33","3","0","3"
"sanxia","15336-129","A池西天坛-HLHF-2","15336","A池西天坛-HLHF","38400","306","0","102","14339","华为","112.791","33.8311","宏站","140","33","3","2","5"
"sanxia","15336-130","A池西天坛-HLHF-3","15336","A池西天坛-HLHF","38400","308","2","103","14339","华为","112.791","33.8311","宏站","280","33","3","1","4"
"sanxia","15337-128","A池小扣里-HLHF-1","15337","A池小扣里-HLHF","38400","207","0","69","14339","华为","112.604","33.888","宏站","140","33","3","1","4"
"sanxia","15337-129","A池小扣里-HLHF-2","15337","A池小扣里-HLHF","38400","208","1","69","14339","华为","112.604","33.888","宏站","220","33","3","2","5"
"sanxia","15337-130","A池小扣里-HLHF-3","15337","A池小扣里-HLHF","38400","209","2","70","14339","华为","112.604","33.888","宏站","310","33","3","0","3"
"sanxia","15338-128","A池雪白-HLHF-1","15338","A池雪白-HLHF","38400","279","0","93","14339","华为","112.93","33.867","宏站","0","28","3","0","3"
"sanxia","15338-129","A池雪白-HLHF-2","15338","A池雪白-HLHF","38400","281","2","94","14339","华为","112.93","33.867","宏站","120","28","3","0","3"
"sanxia","15338-130","A池雪白-HLHF-3","15338","A池雪白-HLHF","38400","280","1","93","14339","华为","112.93","33.867","宏站","240","28","3","0","3"
"sanxia","15339-128","A池杨树洼-HLHF-1","15339","A池杨树洼-HLHF","38400","40","1","13","14339","华为","112.745","33.9092","宏站","60","33","3","0","3"
"sanxia","15339-129","A池杨树洼-HLHF-2","15339","A池杨树洼-HLHF","38400","39","0","13","14339","华为","112.745","33.9092","宏站","140","33","3","0","3"
"sanxia","15339-130","A池杨树洼-HLHF-3","15339","A池杨树洼-HLHF","38400","41","2","14","14339","华为","112.745","33.9092","宏站","280","33","3","0","3"
"sanxia","15340-128","A池窑屋村-HLHF-1","15340","A池窑屋村-HLHF","38400","77","2","26","14547","华为","112.726","33.6246","宏站","60","33","3","3","6"
"sanxia","15340-129","A池窑屋村-HLHF-2","15340","A池窑屋村-HLHF","38400","75","0","25","14547","华为","112.726","33.6246","宏站","160","33","3","3","6"
"sanxia","15340-130","A池窑屋村-HLHF-3","15340","A池窑屋村-HLHF","38400","76","1","25","14547","华为","112.726","33.6246","宏站","270","33","3","3","6"
"sanxia","15341-128","A池赵沟-HLHF-1","15341","A池赵沟-HLHF","38400","343","1","114","14339","华为","112.895","33.9493","宏站","0","16","3","0","3"
"sanxia","15341-129","A池赵沟-HLHF-2","15341","A池赵沟-HLHF","38400","342","0","114","14339","华为","112.895","33.9493","宏站","100","16","3","0","3"
